index,id,version,set_num,index_sets,name,year,theme_id,num_parts,index_themes,id_sets,name_themes,parent_id
10390,14923,1,5417-1,5228,Duplo Deluxe Brick Box,2007,505,95,421,505,Basic Set,504.0
10391,14924,1,40033-1,3031,Turkey,2012,231,52,219,231,Thanksgiving,206.0
10392,14926,1,2507-1,1709,Fire Temple,2011,435,1174,563,435,Ninjago,
10393,14927,1,1746-1,1153,Wiz the Wizard,1995,186,18,511,186,Castle,
10394,14928,1,1881-1,1250,Small Bucket,1991,467,288,394,467,Basic,465.0
10395,14929,1,6236-1,5969,King Kahuka,1994,152,49,145,152,Islanders,148.0
10396,14931,1,66325-1,6509,City Super Pack 4 in 1 (7898 7997 7895 7896),2009,240,4,227,240,RC Train,233.0
10397,14935,1,234-1,1665,Letter Bricks,1958,371,50,331,371,Supplemental,365.0
10398,14938,1,71014-6,7559,Shkodran Mustafi (2),2016,557,6,471,557,DFB Minifigures,535.0
10399,14939,1,1518-1,959,Race Car Repair,1989,82,79,78,82,Race,67.0
10400,14940,1,5846-1,5423,Desert Island,1998,323,94,287,323,Recreation,318.0
10401,14941,1,5002423-1,4672,LEGO® DC Universe Super Heroes Batman™ Minifigure Clock,2013,501,0,584,501,Gear,
10402,14942,1,KT407-1,11410,Small Train Engine with Tender Gray,2001,238,0,225,238,My Own Train,236.0
10403,14945,1,4524-5,4142,Advent Calendar 2002 Creator (Day  4) Santa,2002,223,10,211,223,Creator,217.0
10404,14948,1,850802-1,9532,I Love Tokyo Magnet [Male],2011,501,6,584,501,Gear,
10405,14949,1,70145-1,7015,Maula’s Ice Mammoth Stomper,2014,571,598,593,571,Legends of Chima,
10406,14950,1,9795-1,10901,ROBOLAB Intelligent House Building Set,2001,520,164,435,520,RCX,518.0
10407,14951,1,853148-1,9720,LEGO Classic Logo Magnet,2011,501,0,584,501,Gear,
10408,14952,1,60031-1,5603,City Corner {re-issue from set 7641-1},2013,63,478,59,63,Traffic,52.0
10409,14953,1,10065-1,85,White Plates 1 x n,2002,254,84,517,254,Bulk Bricks,
10410,14954,1,K7417-1,11281,Orient Expedition in Mount Everest Kit,2003,300,4,271,300,Orient Expedition,296.0
10411,14956,1,70166-1,7031,Spyclops Infiltration,2015,303,108,272,303,Ultra Agents,302.0
10412,14957,1,414-5,3597,"Windows Parts Pack, Red (System)",1966,371,10,331,371,Supplemental,365.0
10413,14959,1,852848-1,9689,Woody Key Chain,2010,503,0,420,503,Key Chain,501.0
10414,14960,1,8686-1,9989,Toa Lewa,2008,339,51,302,339,Phantoka,324.0
10415,14961,1,1256-1,719,Shell Petrol Pump,1999,99,156,95,99,Gas Station,94.0
10416,14962,1,5037-1,4854,Current Carrying Plates,1988,443,9,570,443,Service Packs,
10417,14963,1,53850002-1,5184,Car,2015,410,40,354,410,Pick A Model,408.0
10418,14965,1,6816-1,6738,Cyber Blaster,1997,144,20,138,144,UFO,126.0
10419,14966,1,852856-1,9690,LEGO Club Max Key Chain,2010,503,0,420,503,Key Chain,501.0
10420,14967,1,5145-1,4957,"Bricks, Gray",1987,443,62,570,443,Service Packs,
10421,14969,1,603-3,5775,Vintage Car,1970,397,36,549,397,Factory,
10422,14972,1,31023-1,2280,Yellow Racers,2014,22,328,504,22,Creator,
10423,14973,1,700K-1,6973,Kindergarten LEGO Set,1960,513,476,428,513,Classic,507.0
10424,14974,1,MS1060-1,11527,Mindstorms NXT Touch Sensor Multiplexer,2009,259,0,242,259,NXT,258.0
10425,14975,1,5410-1,5222,Emma,2011,451,9,382,451,Scala,443.0
10426,14976,1,30222-1,2084,Police Helicopter,2013,61,33,57,61,Police,52.0
10427,14977,1,6677-1,6620,Motocross Racing,1986,82,75,78,82,Race,67.0
10428,14978,1,6075-2,5818,Castle,1981,189,774,179,189,Classic Castle,186.0
10429,14979,1,850598-1,9505,LEGO® Legends of Chima™ Game Cards Binder,2013,502,0,419,502,Game,501.0
10430,14980,1,324-2,2385,House with Garage,1964,367,174,327,367,Building,365.0
10431,14981,1,8299-1,9331,Search Sub With CDROM,1997,10,371,8,10,Harbor,5.0
10432,14982,1,7659-1,8524,Imperial Landing Craft,2007,169,471,160,169,Star Wars Episode 4/5/6,158.0
10433,14984,1,7574-20,8271,Advent Calendar 2005 Clikits (Day 19) Necklace,2005,222,4,210,222,Clikits,217.0
10434,14986,1,730-1,7863,Steam Shovel with Carrier,1973,416,102,359,416,Construction,411.0
10435,14987,1,2116-1,1490,Krazi,2011,435,22,563,435,Ninjago,
10436,14989,1,1728-1,1140,Crystal Crawler,1996,308,97,275,308,Aquanauts,307.0
10437,14990,1,7600-2,8385,Advent Calendar 2007 Belville (Day  1) Fairy with Wand,2007,218,2,206,218,Belville,217.0
10438,14991,1,5314-1,5159,RES-Q Equipment (Tools),1999,454,31,385,454,Town,443.0
10439,14992,1,6529-1,6320,Ultra Light I,1990,68,35,64,68,Airport,67.0
10440,14993,1,5004603-1,4805,Superman Minifigure Link Watch,2015,501,0,584,501,Gear,
10441,14994,1,8914-1,10343,Toa Mahri Hahli,2007,352,58,315,352,Toa Mahri,324.0
10442,14996,1,1732-1,1144,Crossbow Cart,1994,186,23,511,186,Castle,
10443,14997,1,8805-18,10163,Minifigure Series 5 (Box of 60),2011,540,60,454,540,Series 5 Minifigures,535.0
10444,14999,1,k8647-1,11335,Dual-Engine Truck,2005,116,2,111,116,Power Racers,112.0
10445,15002,1,71001-7,7352,Bumblebee Girl - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
10446,15003,1,4986-1,4572,Duplo Digger,2007,504,19,585,504,Duplo,
10447,15005,1,4058-1,3283,Cameraman 1,2001,273,4,525,273,Studios,
10448,15007,1,1133-1,539,Brick Hinges,1981,443,8,570,443,Service Packs,
10449,15008,1,307-2,2240,VW Auto Showroom,1958,372,51,332,372,Town Plan,365.0
10450,15010,1,kabtec-1,11380,Kabaya Technic Vehicle 4-Pack,1999,5,4,3,5,Model,1.0
10451,15011,1,8003-1,9028,Volcano Climber,2000,16,35,14,16,RoboRiders,1.0
10452,15012,1,30000-1,1919,Doctor With Car,2009,60,30,56,60,Hospital,52.0
10453,15013,1,lmg003-1,11457,LEGO Japan Ostrich,2004,301,10,531,301,Other,
10454,15015,1,31044-1,2303,Park Animals,2016,22,202,504,22,Creator,
10455,15016,1,C8504-1,11069,Ultrarex (8504 + 8505 + 8506 + 8507),1999,20,88,18,20,Throwbot Slizer,1.0
10456,15017,1,2250-23,1628,Advent Calendar 2000 (Day 22) Truck,2000,217,10,205,217,Advent Sub-Set,206.0
10457,15019,1,K7204-1,11277,Jedi Adventure Kit,2002,170,4,161,170,Star Wars Other,158.0
10458,15020,1,3391-1,2499,"Dash, Mission Deep Sea, Chupa Chups Promotional",2003,305,9,273,305,Mission Deep Sea,304.0
10459,15023,1,75050-1,8040,B-Wing,2014,158,447,510,158,Star Wars,
10460,15024,1,71008-8,7449,Egyptian Warrior,2015,551,7,465,551,Series 13 Minifigures,535.0
10461,15025,1,970008-1,10753,1 x 2 Red Bricks (Pack of 50),2002,524,50,439,524,Service Packs,507.0
10462,15026,1,3863-1,2921,Kokoriko,2012,502,115,419,502,Game,501.0
10463,15027,1,7858-1,8740,Remote Controlled Points Right 12v,1980,242,12,229,242,12V,241.0
10464,15028,1,8831-6,10224,Bagpiper - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
10465,15030,1,60121-1,5721,Volcano Exploration Truck,2016,52,174,48,52,City,50.0
10466,15031,1,8118-1,9156,Hybrid Rescue Tank,2008,389,346,547,389,Exo-Force,
10467,15032,1,757-1,8255,Storage Tray,1987,443,1,570,443,Service Packs,
10468,15033,1,1616-1,1045,Space Combi-Pack,1989,132,2,126,132,Futuron,126.0
10469,15034,1,KingofPrussia-1,11384,"LEGO Store Grand Opening Exclusive Set, King of Prussia Mall, PA",2008,408,66,557,408,LEGO Brand Store,
10470,15035,1,6103-2,5853,Knights,1984,202,25,192,202,Supplemental,186.0
10471,15036,1,1593-1,1022,Super Model,1983,130,314,124,130,Classic Space,126.0
10472,15037,1,101-3,121,4.5V Battery Case,1966,243,1,230,243,4.5V,241.0
10473,15039,1,2010-1,1378,Happy Holidays - The Christmas Game,2010,502,139,419,502,Game,501.0
10474,15041,1,6387-1,6152,Coastal Rescue Base,1989,71,375,67,71,Coast Guard,67.0
10475,15042,1,10188-1,169,Death Star,2008,174,3807,165,174,Star Wars Episode 4/5/6,171.0
10476,15043,1,70503-1,7152,Golden Dragon,2013,435,253,563,435,Ninjago,
10477,15044,1,5383-1,5181,Castle Accessories,1998,447,36,378,447,Castle,443.0
10478,15045,1,30422-1,2189,Kai's Mini Dragon,2016,435,40,563,435,Ninjago,
10479,15046,1,6533-1,6328,Police 4x4,1992,80,62,76,80,Police,67.0
10480,15047,1,5235-1,5080,Large Beams with Holes,1993,453,10,384,453,Technic,443.0
10481,15048,1,6622-1,6474,Mailman on Motorcycle,1984,81,30,77,81,Post Office,67.0
10482,15049,1,6398-1,6164,Central Precinct HQ,1993,80,633,76,80,Police,67.0
10483,15050,1,71000-2,7326,Cyclops - Complete Set,2013,544,6,458,544,Series 9 Minifigures,535.0
10484,15051,1,29-1,1897,4.5V Motor,1977,453,1,384,453,Technic,443.0
10485,15052,1,71014-8,7561,Mesut Özil (8),2016,557,6,471,557,DFB Minifigures,535.0
10486,15053,1,3409-3,2515,Championship Challenge,2000,462,295,392,462,Soccer,458.0
10487,15055,1,Houston-1,11199,"LEGO Store Grand Opening Exclusive Set, Baybrook Mall, Houston, TX",2008,408,65,557,408,LEGO Brand Store,
10488,15057,1,42034-1,3783,Quad Bike,2015,11,148,9,11,Off-Road,5.0
10489,15059,1,8142-1,9185,Ferrari 248 1:24 (Vodafone stickers),2007,114,166,109,114,Ferrari,112.0
10490,15060,1,K8685-1,11338,Phantoka Collection,2008,339,6,302,339,Phantoka,324.0
10491,15061,1,5004273-1,4773,LEGO Friends Storage Brick 2 Bright Purple,2014,501,0,584,501,Gear,
10492,15062,1,2000423-1,1345,FLL Trophy Large,2013,398,437,550,398,FIRST LEGO League,
10493,15067,1,115-1,562,Building Set,1973,469,190,396,469,Basic Set,465.0
10494,15068,1,8833-8,10246,Businessman - Complete Set,2012,543,7,457,543,Series 8 Minifigures,535.0
10495,15069,1,71012-18,7519,Ariel,2016,555,7,469,555,Disney,535.0
10496,15070,1,5622-1,5339,Duplo Basic Bricks - Large,2010,505,60,421,505,Basic Set,504.0
10497,15075,1,1737-1,1147,Scorpion Detector,1996,131,195,125,131,Exploriens,126.0
10498,15077,1,7546-1,8212,Tropical Breeze Jewels 'n' More,2006,500,73,583,500,Clikits,
10499,15080,1,kabcreat-1,11366,Creator 4-Pack,2001,23,4,20,23,Basic Model,22.0
10500,15081,1,970675-1,10846,House Project Set,2002,524,80,439,524,Service Packs,507.0
10501,15082,1,7505-1,8041,Flowered Hair Bands,2004,500,16,583,500,Clikits,
10502,15084,1,71000-6,7330,Policeman - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
10503,15085,1,442-1,3975,Space Shuttle,1979,130,39,124,130,Classic Space,126.0
10504,15086,1,70008-1,6930,Gorzan’s Gorilla Striker,2013,571,503,593,571,Legends of Chima,
10505,15087,1,4524-12,4125,Advent Calendar 2002 Creator (Day 11) Speedboat,2002,223,10,211,223,Creator,217.0
10506,15088,1,7904-25,8826,Advent Calendar 2006 City (Day 24) Santa Tree Gifts & Fireplace,2006,220,31,208,220,City,217.0
10507,15092,1,3829-1,2880,Fire Nation Ship,2006,317,724,536,317,Avatar,
10508,15093,1,801-1,9036,Gear Set,1970,472,112,399,472,Gears,465.0
10509,15094,1,1863-1,1233,Freestyle Trial Set,1995,399,11,551,399,Freestyle,
10510,15097,1,100-1,35,4.5V Motor with Wheels (Small Version),1966,243,16,230,243,4.5V,241.0
10511,15098,1,6322-1,6081,Straight Road Plates,1997,102,2,98,102,Supplemental,94.0
10512,15099,1,600-2,5568,Police Patrol,1978,80,23,76,80,Police,67.0
10513,15100,1,6347-1,6107,Monorail Accessory Track,1991,84,54,80,84,Supplemental,67.0
10514,15102,1,8780-1,10072,Citadel of Orlan,2004,198,443,188,198,Knights Kingdom II,186.0
10515,15103,1,3567-1,2675,NBA Collectors #8,2003,459,15,389,459,Basketball,458.0
10516,15104,1,1916-1,1273,Starion Patrol,1993,140,23,134,140,Space Police II,126.0
10517,15105,1,3888-1,2936,Three Eights,1998,399,182,551,399,Freestyle,
10518,15107,1,40196-1,3176,Shell Tanker,2014,598,93,602,598,Promotional,
10519,15108,1,9874-1,10956,Building Cards - 1090,1992,532,5,447,532,Supplemental,529.0
10520,15109,1,2123-1,1502,Jack in the Box Promotional Set: Spinner,1997,468,12,395,468,Basic Model,465.0
10521,15110,1,70744-1,7227,Airjitzu Wrayth Flyer,2015,436,43,374,436,Airjitzu,435.0
10522,15111,1,8588-3,9847,Kurahk - With mini CD-ROM,2003,344,45,307,344,Rahkshi,324.0
10523,15113,1,41555-1,3665,Busto,2016,587,69,489,587,Series 7,580.0
10524,15115,1,1298-3,784,Advent Calendar 1998 Classic Basic (Day  2) Santa,1998,221,5,209,221,Classic Basic,217.0
10525,15116,1,8908-1,10325,Monster Launcher,2009,439,15,566,439,Power Miners,
10526,15117,1,8803-6,10130,Space Villain - Complete Set,2011,538,8,452,538,Series 3 Minifigures,535.0
10527,15118,1,8709-1,10013,Underground Mining Station,2009,439,635,566,439,Power Miners,
10528,15119,1,850513-1,9499,I Love Malaysia Magnet [Male],2012,501,6,584,501,Gear,
10529,15121,1,690-1,6827,Shell Station,1974,418,73,361,418,Gas Station,411.0
10530,15122,1,10080-1,100,Angel,2003,227,33,215,227,Christmas,206.0
10531,15123,1,5311-1,5157,9V Wires (25.6 cm),1996,1,1,503,1,Technic,
10532,15124,1,2824-10,1798,Advent Calendar 2010 City (Day 9) Toy Airplane,2010,220,11,208,220,City,217.0
10533,15125,1,75909-1,8351,McLaren P1,2015,601,171,605,601,Speed Champions,
10534,15126,1,2236-1,1610,Scorpio,2011,403,104,352,403,Villains,400.0
10535,15127,1,6925-1,6847,Interplanetary Rover,1988,132,211,126,132,Futuron,126.0
10536,15130,1,41092-1,3457,Stephanie's Pizzeria,2015,494,87,581,494,Friends,
10537,15131,1,10221-1,202,Super Star Destroyer,2011,174,3151,165,174,Star Wars Episode 4/5/6,171.0
10538,15134,1,9572-1,10680,NRG Cole,2012,435,15,563,435,Ninjago,
10539,15135,1,7979-21,8999,Advent Calendar 2008 Castle (Day 20) - Dinner Table,2008,219,17,207,219,Castle,217.0
10540,15136,1,5942-1,5500,Pop Studio,2004,322,102,286,322,Playhouse,318.0
10541,15138,1,30164-1,2036,Lex Luthor,2012,484,17,405,484,Batman,482.0
10542,15140,1,6595-1,6429,Surf Shack,1993,83,93,79,83,Recreation,67.0
10543,15141,1,3259-1,2390,Kanoka Launcher And Disc,2004,346,2,309,346,Supplemental,324.0
10544,15142,1,7600-22,8390,Advent Calendar 2007 Belville (Day 21) Toy Ball,2007,218,13,206,218,Belville,217.0
10545,15143,1,4924-7,4532,Advent Calendar 2004 Creator (Day  6) Ship,2004,223,19,211,223,Creator,217.0
10546,15144,1,10667-1,371,Construction,2014,591,159,601,591,Juniors,
10547,15146,1,71000-11,7318,Alien Avenger - Complete Set,2013,544,7,458,544,Series 9 Minifigures,535.0
10548,15147,1,6861-2,6784,Super Model Building Instruction,1993,129,1,123,129,Blacktron II,126.0
10549,15149,1,5004279-1,4775,LEGO® 2-stud Red Storage Brick,2015,501,0,584,501,Gear,
10550,15150,1,1104-1,500,Battery Cables (75cm),1977,443,2,570,443,Service Packs,
10551,15153,1,41140-1,3504,Daisy’s Beauty Salon,2016,579,97,598,579,Disney Princess,
10552,15154,1,1705-1,1120,Large Dinosaur Bucket,1994,467,327,394,467,Basic,465.0
10553,15155,1,K8800-1,11347,Vladek's Attack Kit,2004,198,2,188,198,Knights Kingdom II,186.0
10554,15156,1,1090-1,484,TECHNIC Control I,1986,1,397,503,1,Technic,
10555,15157,1,4018-1,3165,Ship,2001,22,12,504,22,Creator,
10556,15158,1,41087-1,3451,Bunny and Babies,2015,494,47,581,494,Friends,
10557,15159,1,1116-1,516,"Chain Links, Small",1977,443,25,570,443,Service Packs,
10558,15160,1,6209-1,5944,Slave I (2nd edition),2006,169,537,160,169,Star Wars Episode 4/5/6,158.0
10559,15161,1,6077-1,5820,Knight's Procession,1981,189,49,179,189,Classic Castle,186.0
10560,15162,1,1761-1,1161,Paradisa Speedboat,1995,90,21,86,90,Paradisa,50.0
10561,15163,1,40207-1,3184,Year Of The Monkey,2016,22,165,504,22,Creator,
10562,15164,1,K4519-1,11250,Cross Track Kit,1992,244,6,231,244,9V,241.0
10563,15166,1,8785506-1,10087,MUJI Colour Paper Pad and Perforation Grid,2010,301,0,531,301,Other,
10564,15167,1,10802-1,460,Savanna,2016,504,15,585,504,Duplo,
10565,15169,1,6743-1,6682,Street Speeder,2009,39,165,36,39,Traffic,38.0
10566,15170,1,7416-1,7934,Emperor's Ship,2003,300,178,271,300,Orient Expedition,296.0
10567,15172,1,3717-1,2785,Fisherman,1985,390,10,548,390,Fabuland,
10568,15174,1,7567-1,8252,Traveler,2010,63,21,59,63,Traffic,52.0
10569,15175,1,6258-1,5992,Smuggler's Shanty,1992,148,75,141,148,Pirates I,147.0
10570,15178,1,329-2,2397,Bernard Bear and Pickup Truck,1979,390,27,548,390,Fabuland,
10571,15179,1,41501-1,3606,Vulk,2014,581,69,483,581,Series 1,580.0
10572,15181,1,5000438-1,4605,Vintage Minifigure Collection Vol. 2 - 2012 Edition,2012,535,22,587,535,Collectible Minifigures,
10573,15182,1,4124-16,3550,"Advent Calendar 2001, Creator (Day 15) Dog",2001,217,10,205,217,Advent Sub-Set,206.0
10574,15184,1,970641-1,10827,Gear Casings (Pack of 10 contained 20 prior to 2005 Dacta catalog),2002,525,10,440,525,Technic,524.0
10575,15185,1,522-1,5066,Police Station,1977,504,26,585,504,Duplo,
10576,15186,1,6736-1,6673,Beach Lookout,2002,407,88,556,407,Island Xtreme Stunts,
10577,15187,1,21016-1,1428,Sungnyemun,2012,252,325,516,252,Architecture,
10578,15188,1,8794-1,10095,Sir Santis,2005,198,44,188,198,Knights Kingdom II,186.0
10579,15189,1,2032-1,1395,Helicopter,1999,470,18,397,470,Classic Basic,465.0
10580,15190,1,4000006-1,2984,Production Kladno Campus 2012,2012,301,278,531,301,Other,
10581,15191,1,7832-1,8720,Small Blue Bucket,2002,37,200,34,37,Basic Set,22.0
10582,15192,1,66326-1,6510,City Super Pack 4 in 1 (7239 7245 8401 7638),2009,52,0,48,52,City,50.0
10583,15193,1,4915-1,4500,Mini Construction,2007,26,68,23,26,Construction,23.0
10584,15194,1,8594-1,9861,Jaller and Gukko,2003,347,172,310,347,Titans,324.0
10585,15195,1,5405-1,5220,Floor Plate,1998,451,1,382,451,Scala,443.0
10586,15199,1,71011-16,7499,Queen,2016,554,8,468,554,Series 15 Minifigures,535.0
10587,15200,1,8588-2,9846,Kurahk - With Shadow Kraata (Promotional Set),2003,344,45,307,344,Rahkshi,324.0
10588,15201,1,4456-1,4037,Coca-Cola Doctor,2002,462,5,392,462,Soccer,458.0
10589,15202,1,7865-1,8749,12V Motor,1980,242,19,229,242,12V,241.0
10590,15203,1,45517-1,4195,Transformer 10V DC,2016,518,1,433,518,Mindstorms,507.0
10591,15204,1,4614-1,4277,Ultralight Flyer,2002,282,16,254,282,Airport,280.0
10592,15205,1,9362-1,10539,Road Plates,1991,533,8,448,533,Town,507.0
10593,15206,1,4524-13,4126,Advent Calendar 2002 Creator (Day 12) Reindeer,2002,223,10,211,223,Creator,217.0
10594,15207,1,1913-1,1270,"LEGO Building Set B, Boat",1983,468,27,395,468,Basic Model,465.0
10595,15208,1,7600-17,8382,Advent Calendar 2007 Belville (Day 16) Fireplace,2007,218,20,206,218,Belville,217.0
10596,15212,1,7324-2,7898,Advent Calendar 2005 City (Day  1) Fireman,2005,220,5,208,220,City,217.0
10597,15213,1,5238-1,5084,TECHNIC Beams {red},1987,453,8,384,453,Technic,443.0
10598,15215,1,9311-1,10515,City Buildings Set,2010,533,815,448,533,Town,507.0
10599,15216,1,6394-1,6160,Metro Park & Service Tower,1988,76,628,72,76,Station,67.0
10600,15217,1,8684-10,9971,Weightlifter - Complete Set,2010,537,8,451,537,Series 2 Minifigures,535.0
10601,15219,1,41069-1,3438,Treasure's Day at the Pool,2016,579,70,598,579,Disney Princess,
10602,15220,1,6547-1,6348,Fun Fair,1997,90,204,86,90,Paradisa,50.0
10603,15222,1,MissionViejo-1,11509,LEGO Store Grand Opening Exclusive Set Mission Viejo Mall Mission Viejo CA,2011,408,13,557,408,LEGO Brand Store,
10604,15223,1,8282-1,9314,Quad Bike,2006,13,200,11,13,Riding Cycle,5.0
10605,15224,1,2856227-1,1868,Hero Factory Fire Villains Collection,2011,403,4,352,403,Villains,400.0
10606,15225,1,741-1,7928,12V New Transformer for 220V Pack,1974,242,1,229,242,12V,241.0
10607,15226,1,1790-1,1181,Shark Fisherman,1994,83,20,79,83,Recreation,67.0
10608,15228,1,42066-1,3820,Air Race Jet,2017,1,1150,503,1,Technic,
10609,15229,1,7029-1,7072,Skeleton Ship Attack,2007,193,629,183,193,Fantasy Era,186.0
10610,15230,1,40211-1,3190,Monthly Mini Model Build April 2016 - Bee,2016,409,34,353,409,Monthly Mini Model Build,408.0
10611,15232,1,7553-23,8236,Advent Calendar 2011 City (Day 22) White Snowmobile,2011,220,8,208,220,City,217.0
10612,15233,1,40221-1,3202,Fountain,2016,22,105,504,22,Creator,
10613,15235,1,970687-1,10855,Team Challenge Upgrade Kit,2002,524,95,439,524,Service Packs,507.0
10614,15236,1,4075-1,3300,Tree 2,2001,273,13,525,273,Studios,
10615,15237,1,5239-1,5085,Cross Axles,1987,453,34,384,453,Technic,443.0
10616,15238,1,4659018-1,4318,Master Builder Academy: Kits 2-6 Subscription,2011,432,5,560,432,Master Building Academy,
10617,15240,1,7171-1,7739,Mos Espa Podrace,1999,166,913,157,166,Star Wars Episode 1,158.0
10618,15241,1,79117-1,8880,Turtle Lair Invasion,2014,570,885,592,570,Teenage Mutant Ninja Turtles,
10619,15242,1,850486-1,9493,Rock Band,2012,301,62,531,301,Other,
10620,15243,1,8909-3,10331,Relay Runner - Team GB Complete Set with Stand and Accessories,2012,546,7,460,546,Team GB,535.0
10621,15247,1,5561-1,5283,Big Foot 4x4,1997,278,760,528,278,Model Team,
10622,15249,1,7037-1,7123,Tower Raid,2008,193,364,183,193,Fantasy Era,186.0
10623,15252,1,3550-2,2656,Jump and Shoot (Kabaya Promotional),2003,459,17,389,459,Basketball,458.0
10624,15254,1,1906-1,1266,Majisto's Tower,1994,186,196,511,186,Castle,
10625,15256,1,7699-1,8587,MT-101 Armored Drilling Unit,2007,137,634,131,137,Mars Mission,126.0
10626,15257,1,40042-1,3041,Monthly Mini Model Build October 2012 - Cat,2012,409,25,353,409,Monthly Mini Model Build,408.0
10627,15259,1,7305-1,7868,Scarab Attack,2011,437,44,564,437,Pharaoh's Quest,
10628,15260,1,4534-1,4164,LEGO Express,2002,238,34,225,238,My Own Train,236.0
10629,15261,1,8251-1,9287,Sonic Cycle / Motorbike,1999,13,88,11,13,Riding Cycle,5.0
10630,15262,1,44017-1,3946,STORMER Freeze Machine,2014,400,87,552,400,Hero Factory,
10631,15263,1,1463-1,917,Treasure Cart,1992,190,24,180,190,Crusaders,186.0
10632,15265,1,696-1,6883,Bus Stop,1976,397,80,549,397,Factory,
10633,15266,1,75034-1,8024,Death Star Troopers,2014,158,100,510,158,Star Wars,
10634,15267,1,4299-1,3890,Nesquik Quicky Racer,2002,113,17,108,113,Drome Racers,112.0
